FIPS,County,State,Longitude,Latitude,Population,cases
55103,Richland,Wisconsin,-90.4295,43.3756,17229,0
5047,Franklin,Arkansas,-93.8906,35.5124,17220,0
37131,Northampton,North Carolina,-77.3969,36.4178,17212,0
8051,Gunnison,Colorado,-107.0316,38.6667,17158,0
5043,Drew,Arkansas,-91.72,33.5894,17143,0
13017,Ben Hill,Georgia,-83.2205,31.7598,17138,0
23021,Piscataquis,Maine,-69.2846,45.8374,17125,0
16049,Idaho,Idaho,-115.4675,45.8441,17120,0
8097,Pitkin,Colorado,-106.9166,39.2171,17119,0
13241,Rabun,Georgia,-83.402,34.8818,17107,0
5089,Marion,Arkansas,-92.6842,36.2684,17076,0
19043,Clayton,Iowa,-91.3414,42.8447,17069,0
48145,Falls,Texas,-96.9359,31.2533,17063,0
6043,Mariposa,California,-119.9054,37.5815,17060,0
5087,Madison,Arkansas,-93.7246,36.011,17032,0
51520,Bristol,Virginia,-82.1605,36.618,17024,0
21161,Mason,Kentucky,-83.8242,38.5952,16995,0
28017,Chickasaw,Mississippi,-88.9479,33.9208,16994,0
19171,Tama,Iowa,-92.5326,42.0798,16982,0
48395,Robertson,Texas,-96.5129,31.027,16973,0
17181,Union,Illinois,-89.2551,37.4713,16972,0
12029,Dixie,Florida,-83.1587,29.6086,16952,0
51685,Manassas Park,Virginia,-77.4429,38.7709,16923,0
46127,Union,South Dakota,-96.656,42.8325,16916,0
51029,Buckingham,Virginia,-78.5288,37.5722,16914,0
21147,McCreary,Kentucky,-84.4842,36.7371,16905,0
29053,Cooper,Missouri,-92.8101,38.8435,16835,0
54041,Lewis,West Virginia,-80.5022,38.9959,16808,0
41001,Baker,Oregon,-117.6753,44.7092,16796,0
55065,Lafayette,Wisconsin,-90.1317,42.6605,16788,0
5067,Jackson,Arkansas,-91.2145,35.5992,16775,0
5001,Arkansas,Arkansas,-91.3742,34.2892,16773,0
19121,Madison,Iowa,-94.0156,41.3307,16760,0
55129,Washburn,Wisconsin,-91.7912,45.8992,16749,0
55013,Burnett,Wisconsin,-92.3676,45.8627,16741,0
18139,Rush,Indiana,-85.4658,39.62,16734,0
19083,Hardin,Iowa,-93.2404,42.3839,16729,0
17147,Piatt,Illinois,-88.5911,40.0103,16702,0
5037,Cross,Arkansas,-90.7711,35.2957,16681,0
17045,Edgar,Illinois,-87.7456,39.6786,16637,0
48415,Scurry,Texas,-100.9164,32.7463,16633,0
17005,Bond,Illinois,-89.4355,38.8868,16627,0
51071,Giles,Virginia,-80.7029,37.3142,16610,0
4012,La Paz,Arizona,-113.9815,33.7294,16605,0
17187,Warren,Illinois,-90.615,40.8488,16576,0
38077,Richland,North Dakota,-96.9483,46.2646,16550,0
19095,Iowa,Iowa,-92.0655,41.6863,16547,0
18045,Fountain,Indiana,-87.242,40.1209,16546,0
54091,Taylor,West Virginia,-80.0462,39.336,16543,0
8003,Alamosa,Colorado,-105.7883,37.5729,16515,0
51750,Radford,Virginia,-80.5587,37.1229,16505,0
28051,Holmes,Mississippi,-90.0921,33.1235,16491,0
19041,Clay,Iowa,-95.1509,43.0826,16446,0
51011,Appomattox,Virginia,-78.8126,37.3723,16424,0
55007,Bayfield,Wisconsin,-91.2009,46.5237,16410,0
47153,Sequatchie,Tennessee,-85.4106,35.3712,16409,0
18121,Parke,Indiana,-87.2064,39.7736,16346,0
45061,Lee,South Carolina,-80.2545,34.1633,16330,0
35053,Socorro,New Mexico,-106.9302,34.0072,16308,0
19047,Crawford,Iowa,-95.382,42.0372,16289,0
13027,Brooks,Georgia,-83.5802,30.842,16285,0
42105,Potter,Pennsylvania,-77.8958,41.7449,16276,0
5075,Lawrence,Arkansas,-91.107,36.0412,16265,0
27065,Kanabec,Minnesota,-93.2934,45.9452,16261,0
30041,Hill,Montana,-110.1112,48.6282,16260,0
47181,Wayne,Tennessee,-87.7881,35.2399,16251,0
28061,Jasper,Mississippi,-89.1189,32.0191,16211,0
20005,Atchison,Kansas,-95.3135,39.5318,16211,0
13083,Dade,Georgia,-85.5044,34.8546,16196,0
1057,Fayette,Alabama,-87.7388,33.7212,16173,0
21127,Lawrence,Kentucky,-82.7348,38.0679,16171,0
21203,Rockcastle,Kentucky,-84.316,37.3652,16144,0
29013,Bates,Missouri,-94.34,38.2573,16121,0
31131,Otoe,Nebraska,-96.1348,40.6485,16075,0
48289,Leon,Texas,-95.9957,31.2965,16067,0
55023,Crawford,Wisconsin,-90.931,43.2395,16064,0
55003,Ashland,Wisconsin,-90.6781,46.3148,16050,0
29143,New Madrid,Missouri,-89.6517,36.5946,16041,0
17191,Wayne,Illinois,-88.4256,38.4296,15994,0
21045,Casey,Kentucky,-84.9283,37.3223,15951,0
47005,Benton,Tennessee,-88.0683,36.0698,15948,0
5141,Van Buren,Arkansas,-92.5158,35.5806,15936,0
27001,Aitkin,Minnesota,-93.4155,46.6082,15930,0
5107,Phillips,Arkansas,-90.8489,34.4274,15910,0
6105,Trinity,California,-123.1126,40.6507,15886,0
51025,Brunswick,Virginia,-77.859,36.7648,15868,0
5133,Sevier,Arkansas,-94.2412,33.9972,15797,0
8049,Grand,Colorado,-106.1183,40.1026,15794,0
20139,Osage,Kansas,-95.7269,38.6523,15780,0
21103,Henry,Kentucky,-85.1189,38.4485,15774,0
16047,Gooding,Idaho,-114.8115,42.971,15740,0
20133,Neosho,Kansas,-95.3068,37.5585,15715,0
55077,Marquette,Wisconsin,-89.3987,43.8196,15706,0
40117,Pawnee,Oklahoma,-96.6992,36.3169,15689,0
19101,Jefferson,Iowa,-91.9489,41.0318,15676,0
17159,Richland,Illinois,-88.0851,38.7124,15675,0
40095,Marshall,Oklahoma,-96.7691,34.0245,15628,0
17015,Carroll,Illinois,-89.9343,42.0687,15621,0
17131,Mercer,Illinois,-90.7414,41.2053,15619,0
51135,Nottoway,Virginia,-78.0513,37.143,15597,0
51830,Williamsburg,Virginia,-76.7076,37.2693,15564,0
51063,Floyd,Virginia,-80.3625,36.9316,15560,0
12125,Union,Florida,-82.3714,30.0439,15551,0
18013,Brown,Indiana,-86.2274,39.1962,15543,0
19067,Floyd,Iowa,-92.789,43.0599,15502,0
13163,Jefferson,Georgia,-82.4182,33.0549,15468,0
17039,De Witt,Illinois,-88.9041,40.1746,15461,0
54001,Barbour,West Virginia,-80.003,39.133,15454,0
18165,Vermillion,Indiana,-87.464,39.8538,15452,0
28023,Clarke,Mississippi,-88.6894,32.0414,15424,0
27127,Redwood,Minnesota,-95.2538,44.4037,15383,0
22125,West Feliciana,Louisiana,-91.42,30.8798,15381,0
13159,Jasper,Georgia,-83.688,33.3165,15345,0
18159,Tipton,Indiana,-86.0519,40.3113,15329,0
17023,Clark,Illinois,-87.7877,39.3336,15328,0
51077,Grayson,Virginia,-81.2249,36.6565,15323,0
29135,Moniteau,Missouri,-92.5831,38.6328,15303,0
27135,Roseau,Minnesota,-95.8108,48.7751,15301,0
35057,Torrance,New Mexico,-105.8508,34.6405,15290,0
40073,Kingfisher,Oklahoma,-97.9421,35.9454,15288,0
1129,Washington,Alabama,-88.2079,31.4076,15270,0
1029,Cleburne,Alabama,-85.5188,33.6745,15254,0
29155,Pemiscot,Missouri,-89.7854,36.2114,15232,0
13221,Oglethorpe,Georgia,-83.0807,33.8807,15221,0
21069,Fleming,Kentucky,-83.6967,38.3701,15221,0
19145,Page,Iowa,-95.1502,40.7391,15168,0
29121,Macon,Missouri,-92.5646,39.8308,15163,0
26113,Missaukee,Michigan,-85.0947,44.3374,15156,0
17101,Lawrence,Illinois,-87.7268,38.72,15137,0
46027,Clay,South Dakota,-96.9756,42.9146,15133,0
48239,Jackson,Texas,-96.5776,28.9542,15081,0
51043,Clarke,Virginia,-77.9967,39.1123,15060,0
26011,Arenac,Michigan,-83.8952,44.0655,15054,0
21123,Larue,Kentucky,-85.6979,37.5458,15028,0
48371,Pecos,Texas,-102.7235,30.781,14983,0
37121,Mitchell,North Carolina,-82.1636,36.0133,14973,0
51005,Alleghany,Virginia,-80.0062,37.7878,14962,0
22049,Jackson,Louisiana,-92.5578,32.302,14939,0
27143,Sibley,Minnesota,-94.2321,44.5795,14933,0
47007,Bledsoe,Tennessee,-85.2051,35.5964,14905,0
19079,Hamilton,Iowa,-93.7068,42.3838,14893,0
13161,Jeff Davis,Georgia,-82.6368,31.8056,14838,0
48255,Karnes,Texas,-97.8594,28.9057,14819,0
22059,LaSalle,Louisiana,-92.1605,31.6769,14804,0
51125,Nelson,Virginia,-78.8868,37.7874,14777,0
29073,Gasconade,Missouri,-91.5079,38.4409,14774,0
12045,Gulf,Florida,-85.2263,29.9565,14772,0
1065,Hale,Alabama,-87.6291,32.7627,14749,0
16041,Franklin,Idaho,-111.8132,42.1811,14715,0
12065,Jefferson,Florida,-83.8953,30.4375,14713,0
21191,Pendleton,Kentucky,-84.3603,38.6956,14683,0
47015,Cannon,Tennessee,-86.0618,35.8087,14661,0
19085,Harrison,Iowa,-95.8168,41.6829,14645,0
31151,Saline,Nebraska,-97.1409,40.5241,14642,0
17149,Pike,Illinois,-90.8863,39.6225,14625,0
19109,Kossuth,Iowa,-94.2067,43.2041,14610,0
51610,Falls Church,Virginia,-77.1751,38.8847,14593,0
27129,Renville,Minnesota,-94.9471,44.7268,14587,0
48353,Nolan,Texas,-100.406,32.3035,14565,0
19129,Mills,Iowa,-95.6213,41.0334,14563,0
56007,Carbon,Wyoming,-106.9306,41.6944,14549,0
42057,Fulton,Pennsylvania,-78.1127,39.9254,14545,0
29065,Dent,Missouri,-91.5079,37.6066,14506,0
17139,Moultrie,Illinois,-88.6193,39.6415,14469,0
49037,San Juan,Utah,-109.8046,37.626,14466,0
29039,Cedar,Missouri,-93.8566,37.7239,14440,0
39067,Harrison,Ohio,-81.0911,40.2938,14408,0
5021,Clay,Arkansas,-90.4173,36.3683,14399,0
8071,Las Animas,Colorado,-104.0386,37.3158,14392,0
20011,Bourbon,Kansas,-94.8493,37.8552,14384,0
26053,Gogebic,Michigan,-89.6943,46.4087,14348,0
29117,Livingston,Missouri,-93.5482,39.7821,14330,0
19023,Butler,Iowa,-92.7902,42.7316,14301,0
40023,Choctaw,Oklahoma,-95.5522,34.0266,14299,0
25019,Nantucket,Massachusetts,-70.0692,41.2831,14299,0
38053,McKenzie,North Dakota,-103.3953,47.7402,14280,0
40005,Atoka,Oklahoma,-96.0378,34.3737,14255,0
39121,Noble,Ohio,-81.4556,39.7659,14252,0
54031,Hardy,West Virginia,-78.858,39.0075,14236,0
54103,Wetzel,West Virginia,-80.6391,39.6053,14233,0
31185,York,Nebraska,-97.5971,40.8727,14231,0
40035,Craig,Oklahoma,-95.2085,36.7617,14215,0
21221,Trigg,Kentucky,-87.8733,36.8064,14211,0
28129,Smith,Mississippi,-89.5067,32.0177,14193,0
1027,Clay,Alabama,-85.8605,33.269,14188,0
45017,Calhoun,South Carolina,-80.7803,33.6749,14150,0
55107,Rusk,Wisconsin,-91.1332,45.4752,14146,0
27159,Wadena,Minnesota,-94.9694,46.5858,14135,0
19141,O'Brien,Iowa,-95.6249,43.0838,14103,0
21065,Estill,Kentucky,-83.9643,37.6924,14079,0
55099,Price,Wisconsin,-90.3614,45.6804,14077,0
37173,Swain,North Carolina,-83.4928,35.4868,14065,0
13251,Screven,Georgia,-81.612,32.7506,14057,0
21119,Knott,Kentucky,-82.9541,37.354,14046,0
19005,Allamakee,Iowa,-91.3781,43.2843,14038,0
22027,Claiborne,Louisiana,-92.9958,32.8227,14019,0
48059,Callahan,Texas,-99.3735,32.2976,14017,0
17127,Massac,Illinois,-88.7076,37.2189,13958,0
21175,Morgan,Kentucky,-83.2589,37.9223,13938,0
47033,Crockett,Tennessee,-89.1395,35.8135,13937,0
51113,Madison,Virginia,-78.2792,38.4137,13931,0
54087,Roane,West Virginia,-81.3483,38.714,13921,0
51051,Dickenson,Virginia,-82.3504,37.1258,13920,0
27043,Faribault,Minnesota,-93.948,43.6739,13909,0
27113,Pennington,Minnesota,-96.0367,48.0662,13877,0
2130,Ketchikan Gateway,Alaska,-130.9282,55.5852,13870,0
5065,Izard,Arkansas,-91.9134,36.0949,13866,0
28147,Walthall,Mississippi,-90.1061,31.1484,13864,0
18111,Newton,Indiana,-87.3976,40.9558,13859,0
47161,Stewart,Tennessee,-87.8384,36.5012,13859,0
48505,Zapata,Texas,-99.1686,27.0008,13855,0
48455,Trinity,Texas,-95.1355,31.0888,13850,0
37041,Chowan,North Carolina,-76.6079,36.1508,13814,0
53051,Pend Oreille,Washington,-117.274,48.5323,13811,0
1075,Lamar,Alabama,-88.097,33.7791,13809,0
40099,Murray,Oklahoma,-97.0679,34.4823,13807,0
48093,Comanche,Texas,-98.5582,31.948,13786,0
56009,Converse,Wyoming,-105.5072,42.9723,13759,0
39115,Morgan,Ohio,-81.8527,39.6204,13758,0
8007,Archuleta,Colorado,-107.0483,37.1935,13730,0
30035,Glacier,Montana,-112.9947,48.7051,13713,0
17193,White,Illinois,-88.1796,38.0875,13708,0
16043,Fremont,Idaho,-111.4819,44.2288,13701,0
17189,Washington,Illinois,-89.4105,38.3522,13682,0
47061,Grundy,Tennessee,-85.7226,35.3884,13665,0
28041,Greene,Mississippi,-88.6392,31.2142,13595,0
12013,Calhoun,Florida,-85.1972,30.406,13593,0
46102,Oglala Lakota,South Dakota,-102.5517,43.3356,13587,0
51690,Martinsville,Virginia,-79.8636,36.6827,13584,0
16079,Shoshone,Idaho,-115.8924,47.3529,13580,0
48313,Madison,Texas,-95.9284,30.9655,13574,0
22127,Winn,Louisiana,-92.6369,31.9442,13506,0
12047,Hamilton,Florida,-82.9479,30.4964,13445,0
21025,Breathitt,Kentucky,-83.3241,37.5216,13438,0
40063,Hughes,Oklahoma,-96.2502,35.0484,13411,0
17053,Ford,Illinois,-88.2233,40.5972,13396,0
21225,Union,Kentucky,-87.9454,37.6584,13379,0
29151,Osage,Missouri,-91.8618,38.4604,13379,0
17087,Johnson,Illinois,-88.8809,37.4597,13350,0
51007,Amelia,Virginia,-77.9761,37.336,13342,0
55011,Buffalo,Wisconsin,-91.7545,44.3798,13341,0
39111,Monroe,Ohio,-81.0829,39.7274,13308,0
20085,Jackson,Kansas,-95.7937,39.4168,13277,0
26039,Crawford,Michigan,-84.6103,44.6837,13271,0
8081,Moffat,Colorado,-108.2074,40.6184,13258,0
48389,Reeves,Texas,-103.693,31.323,13219,0
49027,Millard,Utah,-113.1008,39.0733,13179,0
17025,Clay,Illinois,-88.4902,38.7542,13173,0
6051,Mono,California,-118.8868,37.9391,13169,0
45009,Bamberg,South Carolina,-81.0542,33.2148,13164,0
37143,Perquimans,North Carolina,-76.4411,36.2059,13146,0
1041,Crenshaw,Alabama,-86.3136,31.7315,13144,0
26141,Presque Isle,Michigan,-83.918,45.3401,13142,0
19029,Cass,Iowa,-94.9278,41.3315,13115,0
47121,Meigs,Tennessee,-84.8133,35.5129,13076,0
21197,Powell,Kentucky,-83.8237,37.8311,13057,0
28013,Calhoun,Mississippi,-89.3365,33.9365,13029,0
21135,Lewis,Kentucky,-83.3781,38.5315,13028,0
21109,Jackson,Kentucky,-84.0058,37.4198,13003,0
5079,Lincoln,Arkansas,-91.7344,33.957,12966,0
30003,Big Horn,Montana,-107.4898,45.4234,12963,0
30089,Sanders,Montana,-115.1333,47.6748,12936,0
48279,Lamb,Texas,-102.3517,34.0686,12919,0
17125,Mason,Illinois,-89.9168,40.2396,12878,0
2150,Kodiak Island,Alaska,-153.7992,57.6791,12878,0
21233,Webster,Kentucky,-87.6832,37.5184,12873,0
17017,Cass,Illinois,-90.2474,39.9735,12826,0
19197,Wright,Iowa,-93.7352,42.7331,12817,0
21011,Bath,Kentucky,-83.7427,38.145,12812,0
47101,Lewis,Tennessee,-87.4931,35.5273,12784,0
22013,Bienville,Louisiana,-93.0561,32.3473,12769,0
13281,Towns,Georgia,-83.7373,34.9167,12739,0
48487,Wilbarger,Texas,-99.241,34.0808,12712,0
13049,Charlton,Georgia,-82.1379,30.7817,12711,0
5061,Howard,Arkansas,-93.9936,34.0889,12701,0
16021,Boundary,Idaho,-116.4629,48.7669,12695,0
39163,Vinton,Ohio,-82.4853,39.251,12686,0
29123,Madison,Missouri,-90.345,37.478,12665,0
48063,Camp,Texas,-94.9785,32.9732,12652,0
21033,Caldwell,Kentucky,-87.8679,37.1454,12631,0
28005,Amite,Mississippi,-90.8044,31.1744,12611,0
56015,Goshen,Wyoming,-104.3533,42.0879,12587,0
49029,Morgan,Utah,-111.5732,41.0893,12585,0
51735,Poquoson,Virginia,-76.3569,37.1309,12556,0
1023,Choctaw,Alabama,-88.2632,32.0198,12525,0
48379,Rains,Texas,-95.7934,32.8703,12505,0
30043,Jefferson,Montana,-112.0938,46.1485,12501,0
20001,Allen,Kansas,-95.3014,37.8857,12491,0
5137,Stone,Arkansas,-92.1568,35.8599,12474,0
18131,Pulaski,Indiana,-86.6988,41.0419,12441,0
28161,Yalobusha,Mississippi,-89.7077,34.0282,12439,0
12037,Franklin,Florida,-84.8137,29.8766,12418,0
13023,Bleckley,Georgia,-83.3278,32.4345,12414,0
54063,Monroe,West Virginia,-80.5505,37.5604,12401,0
26085,Lake,Michigan,-85.8016,43.9901,12393,0
27023,Chippewa,Minnesota,-95.5667,45.0223,12388,0
21031,Butler,Kentucky,-86.6816,37.2073,12373,0
28135,Tallahatchie,Mississippi,-90.1733,33.9505,12363,0
19075,Grundy,Iowa,-92.7914,42.4019,12352,0
54007,Braxton,West Virginia,-80.7193,38.6999,12345,0
35007,Colfax,New Mexico,-104.6468,36.6061,12336,0
21219,Todd,Kentucky,-87.1792,36.8357,12330,0
12043,Glades,Florida,-81.189,26.9564,12324,0
37137,Pamlico,North Carolina,-76.7407,35.1434,12315,0
48115,Dawson,Texas,-101.9476,32.7426,12311,13
16073,Owyhee,Idaho,-116.1699,42.5814,12284,0
53059,Skamania,Washington,-121.9147,46.023,12276,0
49023,Juab,Utah,-112.7848,39.7027,12273,0
41049,Morrow,Oregon,-119.5844,45.419,12249,0
21061,Edmonson,Kentucky,-86.2384,37.2088,12243,0
19007,Appanoose,Iowa,-92.8686,40.7432,12242,0
5049,Fulton,Arkansas,-91.8182,36.3817,12239,0
48351,Newton,Texas,-93.7448,30.7863,12193,0
18125,Pike,Indiana,-87.2322,38.3988,12187,0
13079,Crawford,Georgia,-83.9863,32.7145,12183,0
13271,Telfair,Georgia,-82.939,31.9298,12174,0
17129,Menard,Illinois,-89.8022,40.0274,12169,0
16085,Valley,Idaho,-115.5663,44.7666,12136,0
51131,Northampton,Virginia,-75.8772,37.344,12115,0
16081,Teton,Idaho,-111.2076,43.7594,12101,0
21229,Washington,Kentucky,-85.1748,37.7534,12091,0
19119,Lyon,Iowa,-96.2102,43.3805,12087,0
51133,Northumberland,Virginia,-76.4195,37.8873,12085,0
29133,Mississippi,Missouri,-89.2911,36.8281,12079,0
38079,Rolette,North Dakota,-99.8409,48.7725,12065,0
19175,Union,Iowa,-94.2424,41.0277,12038,0
1119,Sumter,Alabama,-88.1988,32.5911,12020,0
48343,Morris,Texas,-94.7326,33.1135,12014,0
48031,Blanco,Texas,-98.3999,30.2664,12008,0
18009,Blackford,Indiana,-85.3249,40.4736,12007,0
51111,Lunenburg,Virginia,-78.2406,36.9462,11990,0
5081,Little River,Arkansas,-94.2352,33.7009,11959,0
13193,Macon,Georgia,-84.0425,32.3584,11953,0
27071,Koochiching,Minnesota,-93.7834,48.2453,11950,0
30017,Custer,Montana,-105.5717,46.2527,11938,0
8099,Prowers,Colorado,-102.3934,37.9552,11931,0
28077,Lawrence,Mississippi,-90.107,31.5502,11883,0
47087,Jackson,Tennessee,-85.6732,36.3592,11882,0
19037,Chickasaw,Iowa,-92.3177,43.0601,11868,0
29115,Linn,Missouri,-93.1072,39.8702,11850,0
29067,Douglas,Missouri,-92.4988,36.9326,11850,0
17061,Greene,Illinois,-90.3905,39.3562,11837,0
54089,Summers,West Virginia,-80.8586,37.6559,11833,0
47169,Trousdale,Tennessee,-86.1568,36.3921,11805,0
20115,Marion,Kansas,-97.0969,38.3589,11795,0
19165,Shelby,Iowa,-95.3102,41.6851,11757,0
56003,Big Horn,Wyoming,-107.9952,44.5267,11737,0
17123,Marshall,Illinois,-89.3448,41.0332,11715,0
48445,Terry,Texas,-102.3352,33.1738,11699,37
29011,Barton,Missouri,-94.3471,37.5023,11685,0
40061,Haskell,Oklahoma,-95.1166,35.2248,11667,0
26071,Iron,Michigan,-88.5305,46.2087,11650,0
48387,Red River,Texas,-95.0503,33.6207,11621,0
13149,Heard,Georgia,-85.1283,33.297,11616,0
19035,Cherokee,Iowa,-95.6238,42.7356,11587,0
30027,Fergus,Montana,-109.2245,47.2636,11581,0
38071,Ramsey,North Dakota,-98.7201,48.2689,11563,0
35051,Sierra,New Mexico,-107.1924,33.1305,11511,0
47039,Decatur,Tennessee,-88.1088,35.603,11499,0
21153,Magoffin,Kentucky,-83.0649,37.7065,11495,0
51037,Charlotte,Virginia,-78.6616,37.0116,11475,0
28111,Perry,Mississippi,-88.9924,31.172,11459,0
27033,Cottonwood,Minnesota,-95.1812,44.0071,11458,0
48297,Live Oak,Texas,-98.1248,28.3514,11444,0
29139,Montgomery,Missouri,-91.4702,38.9415,11422,0
1035,Conecuh,Alabama,-86.9937,31.4293,11411,0
8105,Rio Grande,Colorado,-106.3832,37.5825,11394,0
37043,Clay,North Carolina,-83.7502,35.0572,11391,0
27121,Pope,Minnesota,-95.4445,45.586,11363,0
30083,Richland,Montana,-104.5614,47.7879,11329,0
21171,Monroe,Kentucky,-85.7165,36.7122,11318,0
51081,Greensville,Virginia,-77.5596,36.6759,11304,0
40107,Okfuskee,Oklahoma,-96.3228,35.4655,11304,0
21087,Green,Kentucky,-85.5531,37.264,11278,0
53043,Lincoln,Washington,-118.4187,47.5763,11271,0
21187,Owen,Kentucky,-84.8281,38.5197,11270,0
48475,Ward,Texas,-103.1025,31.5095,11255,0
17185,Wabash,Illinois,-87.8443,38.4461,11199,0
13191,McIntosh,Georgia,-81.4103,31.4963,11187,0
28065,Jefferson Davis,Mississippi,-89.823,31.5697,11183,0
21159,Martin,Kentucky,-82.5132,37.8016,11181,0
29063,DeKalb,Missouri,-94.4047,39.8932,11176,0
27165,Watonwan,Minnesota,-94.6141,43.9784,11169,0
13005,Bacon,Georgia,-82.4527,31.5537,11129,0
37005,Alleghany,North Carolina,-81.127,36.4916,11075,0
46079,Lake,South Dakota,-97.1294,44.0221,11052,0
5041,Desha,Arkansas,-91.2551,33.8309,11041,0
13093,Dooly,Georgia,-83.7988,32.1572,11026,0
54023,Grant,West Virginia,-79.1956,39.1051,10972,0
13043,Candler,Georgia,-82.0737,32.4034,10972,0
29223,Wayne,Missouri,-90.4614,37.1126,10942,0
27075,Lake,Minnesota,-91.4458,47.6411,10911,0
40103,Noble,Oklahoma,-97.2305,36.3886,10909,0
37187,Washington,North Carolina,-76.5775,35.8225,10905,0
2185,North Slope,Alaska,-153.4813,69.3119,10891,0
21041,Carroll,Kentucky,-85.1236,38.6678,10878,0
30009,Carbon,Montana,-109.0281,45.2274,10877,0
51103,Lancaster,Virginia,-76.4632,37.7345,10876,0
16087,Washington,Idaho,-116.7847,44.4524,10866,0
26097,Mackinac,Michigan,-85.0872,46.0805,10865,0
40149,Washita,Oklahoma,-98.9922,35.2904,10857,0
22091,St. Helena,Louisiana,-90.7103,30.822,10849,0
38003,Barnes,North Dakota,-98.0716,46.9361,10794,0
51183,Sussex,Virginia,-77.2618,36.9218,10793,0
40127,Pushmataha,Oklahoma,-95.3759,34.4162,10787,0
51119,Middlesex,Virginia,-76.5698,37.6303,10774,0
29181,Ripley,Missouri,-90.8638,36.6528,10755,0
31013,Box Butte,Nebraska,-103.0857,42.2198,10754,0
37029,Camden,North Carolina,-76.208,36.3891,10743,0
13109,Evans,Georgia,-81.8869,32.1568,10740,0
19081,Hancock,Iowa,-93.7343,43.0819,10718,0
19115,Louisa,Iowa,-91.2596,41.2185,10710,0
13099,Early,Georgia,-84.9037,31.3228,10683,0
30085,Roosevelt,Montana,-105.0164,48.2945,10665,0
19189,Winnebago,Iowa,-93.7342,43.3776,10648,0
19077,Guthrie,Iowa,-94.5011,41.6837,10646,0
31145,Red Willow,Nebraska,-100.4769,40.1758,10611,0
51057,Essex,Virginia,-76.9519,37.9428,10604,0
29017,Bollinger,Missouri,-90.0259,37.3222,10591,0
19131,Mitchell,Iowa,-92.789,43.3564,10548,0
31041,Custer,Nebraska,-99.7261,41.3943,10544,0
31037,Colfax,Nebraska,-97.0865,41.574,10541,0
46019,Butte,South Dakota,-103.5079,44.9058,10538,0
48159,Franklin,Texas,-95.2184,33.1755,10522,0
18025,Crawford,Indiana,-86.4517,38.2924,10494,0
38099,Walsh,North Dakota,-97.7213,48.3695,10488,0
37073,Gates,North Carolina,-76.7005,36.4449,10437,0
48077,Clay,Texas,-98.2085,33.7855,10402,0
29173,Ralls,Missouri,-91.522,39.5277,10394,0
17035,Cumberland,Illinois,-88.2402,39.2733,10378,0
21169,Metcalfe,Kentucky,-85.6292,36.9905,10372,0
5011,Bradley,Arkansas,-92.1624,33.4664,10354,0
1131,Wilcox,Alabama,-87.3082,31.9893,10347,0
40069,Johnston,Oklahoma,-96.6606,34.3165,10334,0
1037,Coosa,Alabama,-86.2477,32.9362,10323,0
26001,Alcona,Michigan,-83.5938,44.6854,10310,0
21131,Leslie,Kentucky,-83.3811,37.0941,10261,0
19137,Montgomery,Iowa,-95.1564,41.0301,10254,0
46109,Roberts,South Dakota,-96.9461,45.6296,10219,0
20131,Nemaha,Kansas,-96.0141,39.7834,10213,0
40085,Love,Oklahoma,-97.2441,33.9499,10196,0
5109,Pike,Arkansas,-93.6564,34.1635,10182,0
1011,Bullock,Alabama,-85.7157,32.1005,10157,0
29089,Howard,Missouri,-92.6963,39.1425,10141,0
28103,Noxubee,Mississippi,-88.5698,33.1102,10136,0
13173,Lanier,Georgia,-83.0628,31.0379,10094,0
31089,Holt,Nebraska,-98.7838,42.4557,10093,0
5105,Perry,Arkansas,-92.9313,34.9475,10073,0
1085,Lowndes,Alabama,-86.6501,32.1547,10008,0
20117,Marshall,Kansas,-96.5229,39.7836,10001,0
48403,Sabine,Texas,-93.8518,31.3432,9998,0
5017,Chicot,Arkansas,-91.2937,33.267,9997,0
19069,Franklin,Iowa,-93.2625,42.7325,9977,0
49015,Emery,Utah,-110.7006,38.9967,9968,0
19107,Keokuk,Iowa,-92.1786,41.3365,9964,0
27063,Jackson,Minnesota,-95.1541,43.6742,9964,0
29111,Lewis,Missouri,-91.7221,40.0969,9945,0
28155,Webster,Mississippi,-89.2848,33.6131,9942,0
2180,Nome,Alaska,-164.0274,64.9111,9925,0
8125,Yuma,Colorado,-102.4243,40.0029,9921,0
18155,Switzerland,Indiana,-85.037,38.8262,9914,0
16009,Benewah,Idaho,-116.6587,47.2176,9913,0
13235,Pulaski,Georgia,-83.476,32.2323,9893,0
48399,Runnels,Texas,-99.9762,31.8311,9880,0
19025,Calhoun,Iowa,-94.6404,42.3852,9858,0
18101,Martin,Indiana,-86.8031,38.708,9854,0
48357,Ochiltree,Texas,-100.8157,36.2784,9852,0
5127,Scott,Arkansas,-94.0633,34.8607,9839,0
28015,Carroll,Mississippi,-89.9202,33.4485,9828,0
48131,Duval,Texas,-98.5089,27.6814,9824,0
29079,Grundy,Missouri,-93.5653,40.1139,9822,0
38055,McLean,North Dakota,-101.3218,47.6069,9807,0
27151,Swift,Minnesota,-95.6815,45.2827,9787,0
31179,Wayne,Nebraska,-97.1193,42.2093,9786,0
19161,Sac,Iowa,-95.1054,42.3862,9759,0
22065,Madison,Louisiana,-91.2427,32.3644,9757,0
48369,Parmer,Texas,-102.7845,34.5301,9752,0
51049,Cumberland,Virginia,-78.245,37.5121,9745,0
